generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
25000,Acanthochlamys_bracteata,NA,10.3642,0.20896,-0.0112348,0.196024,0
26000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0714985,0.0253331,0.00702251,0
26000,Vellozia_bradei,Vellozia_ciliata,61.8049,0.313709,-0.022211,0.0152812,0
26000,Xerophyta_sp3,NA,74.303,0.493488,-0.0106859,0.153871,0
26000,Barbacenia_flava_var_minor,Barbacenia_gounelleana,45.246,0.157257,0.021459,0.443807,0
26000,Barbacenia_flava_var_minor,Barbacenia_gounelleana,53.5611,0.406329,-0.0296366,0.0965698,0
26000,Acanthochlamys_bracteata,NA,20.4391,0.17916,-0.0118934,0.187724,0
27000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.036382,0.016747,0.0142764,0
27000,Vellozia_ornata,NA,73.6542,0.407097,0.0084134,0.219735,0
27000,Vellozia_bradei,Vellozia_compacta,57.4827,0.339047,-0.00612837,0.026541,0
27000,Vellozia_bradei,Vellozia_exilis,44.8404,0.108107,0.013216,0.00952173,0
27000,Barbacenia_flava_var_minor,Barbacenia_gounelleana,53.2042,0.262051,0.00586104,0.0513949,0
27000,Acanthochlamys_bracteata,NA,25.604,0.0401492,-0.0120134,0.0925397,0
28000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0322574,0.0206692,0.00476646,0
28000,Vellozia_caput_ardeae,NA,72.8118,0.245977,0.00663975,0.13911,0
28000,Vellozia_bradei,Vellozia_geotegens,50.4851,0.309099,-0.0265786,0.0107278,0
28000,Barbacenia_flava_var_minor,Barbacenia_bishopii,59.3338,0.293977,0.00559838,0.0464895,0
28000,Acanthochlamys_bracteata,NA,31.8794,0.0245194,0.0016769,0.0529007,0
29000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.050156,0.00806047,0.00668467,0
29000,Vellozia_bradei,Vellozia_andina,35.3132,0.129458,0.00682091,0.0016303,0
29000,Barbacenia_flava_var_minor,Barbacenia_bishopii,59.7571,0.294035,0.0138393,0.0273411,0
30000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0582924,0.00570753,0.0195261,0
30000,Vellozia_bradei,Vellozia_exilis,47.0887,0.197851,-0.0112415,0.0167202,0
30000,Barbacenia_flava_var_minor,Barbacenia_bishopii,59.8589,0.278114,-0.000344809,0.00414632,0
30000,Acanthochlamys_bracteata,NA,45.9042,0.146804,-0.0262016,0.0880404,0
31000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0556103,0.0135352,0.0199248,0
31000,Vellozia_luteola,NA,71.2215,0.438467,0.00608139,0.965801,0
31000,Vellozia_bradei,Vellozia_geotegens,49.4401,0.205184,-0.00408681,0.00345019,0
31000,Xerophyta_sp6,Xerophyta_sp5,60.0479,0.143204,0.0241284,0.131934,0
31000,Barbacenia_flava_var_minor,Barbacenia_bishopii,60.1692,0.261262,0.0125152,0.00211309,0
31000,Acanthochlamys_bracteata,NA,62.4075,0.00385317,0.0196345,0.255257,0
32000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0716545,0.0179657,0.000837375,0
32000,Vellozia_plicata,NA,71.5775,0.0840765,-0.000206173,0.30486,0
32000,Barbacenia_flava_var_minor,Barbacenia_minima,63.8048,0.391092,-0.00170448,0.00234768,0
32000,Acanthochlamys_bracteata,NA,32.9057,0.0946267,-0.0281901,0.204208,0
33000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0474666,0.0136406,0.0370798,0
33000,Vellozia_bradei,Vellozia_exilis,41.6237,0.221863,-0.0131463,0.00613113,0
33000,Barbacenia_flava_var_minor,Barbacenia_gounelleana,51.5239,0.347078,-0.00936303,0.0675539,0
34000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0535427,0.015305,0.00667903,0
34000,Vellozia_bradei,Vellozia_geotegens,51.1334,0.31553,-0.0171774,0.07682,0
34000,Barbacenia_flava_var_minor,Barbacenia_bishopii,60.4883,0.317818,-0.000156709,0.00352912,0
35000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0743713,0.0100529,0.0305612,0
35000,Vellozia_bradei,Vellozia_compacta,58.9719,0.282123,0.000320646,0.00143829,0
35000,Barbacenia_flava_var_minor,Barbacenia_bishopii,58.8751,0.486695,0.00193969,0.249602,0
36000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0555102,0.0300769,0.0287536,0
36000,Vellozia_bradei,Vellozia_aloifolia,56.3006,0.236037,-0.0165902,0.027429,0
36000,Barbacenia_regis,NA,61.1878,0.0728147,-0.00252059,0.0440804,0
36000,Barbacenia_flava_var_minor,Barbacenia_regis,58.479,0.345338,-0.0022795,0.0142417,0
37000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0525446,0.0230814,0.000210515,0
37000,Vellozia_bradei,Vellozia_abietina,62.2275,0.256844,0.000965588,0.0192241,0
37000,Barbacenia_paranaensis,NA,73.0804,0.127184,0.0220955,0.144324,0
37000,Barbacenia_flava_var_minor,Barbacenia_contasana,64.647,0.398359,0.0151789,0.0135737,0
38000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0541834,0.021017,0.000145759,0
38000,Vellozia_variegata,NA,73.9688,0.218009,-0.0177025,1.03384,0
38000,Vellozia_bradei,Vellozia_ciliata,60.7467,0.333029,-0.0171218,0.0126487,0
38000,Xerophyta_elegans,NA,66.4271,0.178254,-0.0042304,0.0543256,0
38000,Barbacenia_flava_var_minor,Barbacenia_minima,64.1362,0.415134,-0.00813484,0.00313864,0
39000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0613329,0.0203482,0.0012661,0
39000,Vellozia_bradei,Vellozia_ciliata,61.0675,0.20717,-0.00240643,0.00613598,0
39000,Barbacenia_flava_var_minor,Barbacenia_macrantha,61.5905,0.471325,-0.0113374,0.0783841,0
40000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0815683,0.025289,0.0168999,0
40000,Barbaceniopsis_boliviensis,NA,70.8554,0.0844088,0.0167251,0.120054,0
40000,Xerophyta_elegans,NA,65.5564,0.101537,-0.00137046,0.0964659,0
40000,Barbacenia_flava_var_minor,Barbacenia_contasana,65.057,0.349143,0.00971136,0.0120332,0
40000,Acanthochlamys_bracteata,NA,21.8783,0.11358,0.0205665,0.24018,0
41000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0949643,0.007274,0.00302512,0
41000,Barbacenia_flava_var_minor,Barbacenia_gounelleana,53.0788,0.348466,-0.0187198,0.0980601,0
41000,Acanthochlamys_bracteata,NA,20.8816,0.314607,-0.0157853,0.341802,0
42000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0834315,0.007274,0.0262829,0
42000,Barbaceniopsis_vargasiana,NA,58.9367,0.0157363,-0.00858987,0.0662463,0
42000,Barbacenia_flava_var_minor,Barbacenia_bishopii,60.3121,0.297687,0.0101348,0.137626,0
42000,Acanthochlamys_bracteata,NA,35.7937,0.159257,-0.0197365,0.282142,0
43000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0769994,0.0146501,0.016093,0
43000,Vellozia_bradei,Vellozia_ciliata,62.1282,0.318478,-0.0241321,0.0599268,0
43000,Barbacenia_flava_var_minor,Barbacenia_minima,62.5874,0.409171,-0.00584793,0.00745898,0
43000,Acanthochlamys_bracteata,NA,44.0919,0.15522,-0.0110554,0.340004,0
44000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0769884,0.00214346,0.0203014,0
44000,Vellozia_bradei,Vellozia_abietina,63.2251,0.293809,-0.0011405,0.00273076,0
44000,Xerophyta_sp4,NA,74.0256,0.00273852,-0.031976,0.36481,0
44000,Barbacenia_flava_var_minor,Barbacenia_bishopii,60.1411,0.337518,-0.00129702,0.0893417,0
44000,Acanthochlamys_bracteata,NA,36.8004,0.100859,-0.00433347,0.330026,0
45000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0568672,0.0202178,0.00639433,0
45000,Vellozia_bradei,Vellozia_geotegens,49.7057,0.170332,-0.00189439,0.0086295,0
45000,Barbacenia_flava_var_minor,Barbacenia_contasana,64.5549,0.498735,-0.0154626,0.102474,0
45000,Acanthochlamys_bracteata,NA,58.566,0.212227,-0.0228752,0.582561,0
46000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0423396,0.0215162,0.0105084,0
46000,Vellozia_albohexandra,Vellozia_armata,67.1314,0.56089,-0.0203457,0.415134,0
46000,Vellozia_bradei,Vellozia_exilis,47.9698,0.212549,-0.00189439,0.0490662,0
46000,Barbacenia_flava_var_minor,Barbacenia_regis,57.9197,0.350718,-0.00751757,0.0192236,0
46000,Acanthochlamys_bracteata,NA,49.4764,0.167786,-0.00360953,0.261488,0
47000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0832875,0.00640905,0.0259476,0
47000,Vellozia_bradei,Vellozia_geotegens,49.8579,0.160873,-0.00189439,0.0037242,0
47000,Barbaceniopsis_vargasiana,NA,65.179,0.0491621,0.0140764,0.076372,0
47000,Barbaceniopsis_vargasiana,NA,69.0688,0.026988,0.00518746,0.23589,0
47000,Xerophyta_sp5,NA,73.2423,0.0509884,0.00689195,0.633477,0
47000,Barbacenia_flava_var_minor,Barbacenia_celiae,54.6686,0.183295,0.0286892,0.0088803,0
48000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0458689,0.0159377,0.00743395,0
48000,Vellozia_bradei,Vellozia_abietina,62.809,0.215857,0.0157885,0.072983,0
48000,Barbacenia_flava_var_minor,Barbacenia_gounelleana,47.6148,0.174629,0.0223531,0.00166805,0
49000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0549153,0.00649749,0.0359089,0
49000,Vellozia_bradei,Vellozia_geotegens,51.0801,0.183886,0.00409339,0.0207521,0
49000,Barbacenia_flava_var_minor,Barbacenia_bishopii,60.3857,0.451075,0.00505109,0.231919,0
50000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0574292,0.0441016,0.0245985,0
50000,Vellozia_bradei,Vellozia_geotegens,50.8893,0.196821,-0.00511882,0.00590355,0
50000,Xerophyta_humilis,NA,45.9176,0.211226,0.0103358,0.118568,0
50000,Barbacenia_flava_var_minor,Barbacenia_macrantha,61.0495,0.440043,-0.00962195,0.174231,0
51000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0517545,0.0103687,0.0389231,0
51000,Vellozia_bradei,Vellozia_geotegens,49.7946,0.286821,-0.020452,0.0544102,0
51000,Barbacenia_flava_var_minor,Barbacenia_regis,58.0604,0.221001,0.0412684,0.0262225,0
52000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0592397,0.0210518,0.00759151,0
52000,Vellozia_bradei,Vellozia_ciliata,60.9336,0.273567,-0.0368771,0.0231906,0
52000,Barbacenia_flava_var_minor,Barbacenia_gounelleana,47.9968,0.248884,0.00696167,0.0706694,0
53000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0725555,0.0171831,0.0268983,0
53000,Vellozia_bradei,Vellozia_ciliata,61.8403,0.329792,-0.029053,0.00120963,0
53000,Barbacenia_flava_var_minor,Barbacenia_regis,57.9769,0.234357,0.0016204,0.0652324,0
54000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0549798,0.0152493,0.00860813,0
54000,Vellozia_epidendroides,NA,72.1733,0.0211999,-0.00966524,0.00128401,0
54000,Vellozia_bradei,Vellozia_abietina,62.3885,0.339569,-0.0213824,0.0205202,0
54000,Barbacenia_flava_var_minor,Barbacenia_bishopii,59.0125,0.322058,0.022943,0.112209,0
55000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.069547,0.0178962,0.0349432,0
55000,Vellozia_punctulata,NA,73.428,0.327524,-0.00229059,0.563388,0
55000,Vellozia_bradei,Vellozia_geotegens,51.1757,0.23938,-0.0173933,0.0266892,0
55000,Barbacenia_flava_var_minor,Barbacenia_minima,62.9397,0.410505,0.0339975,0.00870415,0
55000,Acanthochlamys_bracteata,NA,22.2415,0.0113395,0.000167844,0.0948071,0
56000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0506336,0.0178962,0.000804018,0
56000,Vellozia_bradei,Vellozia_geotegens,48.3361,0.214815,-0.0146076,0.0321393,0
56000,Barbacenia_gounelleana,Barbacenia_mantiqueirae,68.1669,0.134556,0.0099888,0.0117944,0
56000,Barbacenia_flava_var_minor,Barbacenia_bishopii,58.9844,0.30942,0.0149284,0.0535883,0
56000,Acanthochlamys_bracteata,NA,24.3561,0.036461,0.011497,0.208545,0
57000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.064198,0.0268344,0.00896035,0
57000,Vellozia_exilis,Vellozia_maxillarioides,59.2534,0.119574,-0.0142122,0.00110893,0
57000,Vellozia_bradei,Vellozia_ciliata,62.0481,0.223762,-0.00924514,0.0326255,0
57000,Barbacenia_flava_var_minor,Barbacenia_bishopii,60.361,0.28652,0.0212818,0.0586216,0
57000,Barbacenia_gounelleana,Barbacenia_mantiqueirae,69.0215,0.164916,-0.0125641,0.0971772,0
57000,Acanthochlamys_bracteata,NA,22.9074,0.157551,-0.0146314,0.118132,0
58000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0530445,0.024821,0.00364238,0
58000,Vellozia_ciliata,NA,68.3277,0.0872945,-0.00594914,0.182014,0
58000,Vellozia_bradei,Vellozia_ciliata,60.7382,0.267089,-0.00306749,0.056879,0
58000,Barbacenia_flava_var_minor,Barbacenia_minima,63.3586,0.37799,0.013316,0.0193019,0
58000,Acanthochlamys_bracteata,NA,10.662,0.02487,0.0195409,0.122859,0
59000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0668896,0.0169364,0.0175217,0
59000,Vellozia_bradei,Vellozia_caudata,51.6192,0.143118,0.0199689,0.00696263,0
59000,Barbacenia_flava_var_minor,Barbacenia_bishopii,58.8677,0.319069,-0.00342235,0.097013,0
59000,Acanthochlamys_bracteata,NA,1.60421,0.019931,-0.00143942,0.136817,0
60000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0588812,0.0175968,7.88498e-05,0
60000,Vellozia_aloifolia,Vellozia_caespitosa,67.9279,0.15472,0.0237122,0.0390848,0
60000,Vellozia_bradei,Vellozia_geotegens,49.5158,0.26585,-0.0189176,0.00205061,0
60000,Barbacenia_flava_var_minor,Barbacenia_regis,57.9396,0.444493,-0.0270984,0.108061,0
60000,Acanthochlamys_bracteata,NA,21.8763,0.0487539,0.0276054,0.13575,0
61000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0547346,0.00542059,0.000129595,0
61000,Vellozia_ciliata,NA,71.1064,0.134865,0.00731171,0.0630985,0
61000,Vellozia_bradei,Vellozia_geotegens,49.1163,0.19561,-0.00334153,0.0142505,0
61000,Barbacenia_flava_var_minor,Barbacenia_bishopii,59.3475,0.267486,-0.00575585,0.0265072,0
62000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0774619,0.00575201,0.000798614,0
62000,Vellozia_bradei,Vellozia_geotegens,48.7216,0.298917,-0.0222829,0.00304823,0
62000,Barbacenia_flava_var_minor,Barbacenia_contasana,65.0187,0.28957,-0.00957394,0.00499984,0
62000,Acanthochlamys_bracteata,NA,29.4917,0.0447965,0.000509668,0.138329,0
63000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0922456,0.0016831,0.0280806,0
63000,Vellozia_bradei,Vellozia_geotegens,51.0729,0.166173,0.0122776,0.00949459,0
63000,Barbacenia_flava_var_minor,Barbacenia_minima,63.6374,0.312091,0.00927969,0.00462479,0
63000,Barbacenia_flava_var_minor,Barbacenia_bishopii,60.1241,0.3907,-0.0289582,0.0370848,0
63000,Vellozia_dasypus,NA,69.8765,0.0103897,-0.0131121,0.292537,0
63000,Acanthochlamys_bracteata,NA,45.4836,0.3233,3.29217e-05,0.533685,0
64000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0959303,-0.00260506,0.00497983,0
64000,Vellozia_bradei,Vellozia_geotegens,51.049,0.156634,0.00149797,0.0183726,0
64000,Barbacenia_flava_var_minor,Barbacenia_contasana,65.0291,0.358744,0.00842302,0.0644052,0
64000,Vellozia_geotegens,Vellozia_nanuzae,71.9767,1.66494,-0.000964213,0.938494,0
64000,Barbacenia_bishopii,Barbacenia_gentianoides,68.2412,0.434349,0.0174294,0.20892,0
64000,Acanthochlamys_bracteata,NA,48.4464,0.369691,-0.0330007,0.369211,0
65000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0761364,0.00832197,0.00184334,0
65000,Vellozia_abietina,NA,73.3222,0.0345745,-0.00211713,0.486917,0
65000,Vellozia_bradei,Vellozia_aloifolia,54.56,0.182185,-0.000784985,0.0253932,0
65000,Barbacenia_flava_var_minor,Barbacenia_contasana,65.8965,0.411509,0.0188692,0.00796513,0
65000,Acanthochlamys_bracteata,NA,26.2689,0.0826427,-0.00845323,0.231022,0
66000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.069115,0.00644265,0.00519408,0
66000,Vellozia_bradei,Vellozia_geotegens,50.9004,0.160673,-0.00260896,0.0221807,0
66000,Barbacenia_latifolia,NA,72.5868,0.0926089,0.00618051,0.134581,0
66000,Barbacenia_flava_var_minor,Barbacenia_bishopii,59.8562,0.40348,0.00164709,0.0770442,0
66000,Acanthochlamys_bracteata,NA,29.1414,0.0847642,0.0237248,0.26505,0
67000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0550271,0.029683,0.000415284,0
67000,Barbaceniopsis_boliviensis,NA,73.5141,1.06865,-0.0251032,0.290938,0
67000,Vellozia_bradei,Vellozia_compacta,60.189,0.24145,-0.00136627,0.0375618,0
67000,Barbacenia_flava_var_minor,Barbacenia_bishopii,60.4387,0.312772,-0.00769194,0.0466894,0
67000,Barbacenia_contasana,NA,73.6277,0.0857484,0.000717452,0.209006,0
67000,Barbacenia_irwiniana,NA,66.595,0.183746,0.00717961,0.309444,0
67000,Acanthochlamys_bracteata,NA,31.7994,0.185023,-0.0215963,0.307887,0
68000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0644,0.00415569,0.0015714,0
68000,Xerophyta_humilis,NA,71.9338,0.0407767,0.0128793,0.198583,0
68000,Vellozia_bradei,Vellozia_geotegens,50.1324,0.30224,-0.0166637,0.0294957,0
68000,Barbacenia_regis,NA,69.569,0.125986,-0.0228818,0.0243109,0
68000,Barbacenia_flava_var_minor,Barbacenia_gounelleana,53.4507,0.206872,0.0163566,0.012,0
68000,Acanthochlamys_bracteata,NA,32.3428,0.084449,0.00222859,0.189822,0
69000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0655127,-0.000121051,0.00935998,0
69000,Vellozia_bradei,Vellozia_exilis,46.0169,0.309976,-0.0318434,0.0271041,0
69000,Barbacenia_flava_var_minor,Barbacenia_bishopii,59.0711,0.372252,-0.0133167,0.0552132,0
70000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0463103,0.0100523,0.0259705,0
70000,Vellozia_bradei,Vellozia_geotegens,49.7856,0.324228,-0.0296759,0.0376801,0
70000,Xerophyta_dasylirioides,NA,73.6114,0.745706,0.00187243,0.216942,0
70000,Xerophyta_pectinata,NA,73.4342,0.245988,0.0183834,0.361927,0
70000,Barbacenia_flava_var_minor,Barbacenia_gounelleana,49.7122,0.161041,0.0204006,0.0413366,0
71000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.107829,0.00673631,0.0423659,0
71000,Barbacenia_flava_var_minor,Barbacenia_minima,62.2604,0.2982,-0.00595938,0.0296693,0
71000,Barbacenia_purpurea,NA,66.6195,0.130277,-0.00106614,0.0415445,0
71000,Acanthochlamys_bracteata,NA,44.0035,0.114407,0.00714782,0.344017,0
72000,Vellozia_bradei,Acanthochlamys_bracteata,0,0.0791061,0.0296437,0.0112901,0
72000,Barbaceniopsis_castillonii,Barbaceniopsis_vargasiana,43.5889,0.0502789,0.0143586,0.0161123,0
