generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
55000,Albertinia_brasiliensis,NA,3.37972,0.864518,0.176202,2.55853,0
56000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.644586,0.164892,0.0347684,0
56000,Blanchetia_heterotricha,Gorceixia_decumens,3.29992,0.38207,0.0661018,0.110871,0
56000,Albertinia_brasiliensis,NA,5.58989,1.36564,-0.0176582,3.02446,0
57000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.756257,0.105531,0.0435091,0
57000,Blanchetia_heterotricha,Gorceixia_decumens,4.10551,0.316952,0.0697915,0.307981,0
57000,Albertinia_brasiliensis,NA,3.84004,0.753575,-0.0421732,1.1473,0
58000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.676838,0.115532,0.00747948,0
58000,Anteremanthus_hatschbachii,NA,7.46274,0.856177,0.0662162,0.080577,0
58000,Lychnophora_passerina,NA,8.04047,0.0527724,-0.0299538,0.157761,0
58000,Proteopsis_argentea,Proteopsis_sp1,6.90021,0.456807,-0.118926,1.31674,0
58000,Albertinia_brasiliensis,NA,2.56319,0.0335213,-0.0315867,1.10661,0
59000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.72457,0.127809,0.00948167,0
59000,Hololepis_pedunculata,NA,7.33067,2.46743,-0.151673,3.96564,0
59000,Blanchetia_heterotricha,NA,7.80293,1.73925,0.0151972,2.49862,0
59000,Albertinia_brasiliensis,NA,1.89803,0.800994,0.0490108,2.23753,0
60000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.821768,0.138557,0.282285,0
60000,Blanchetia_heterotricha,Gorceixia_decumens,4.6937,0.387643,0.0388573,0.94704,0
60000,Albertinia_brasiliensis,NA,6.48779,2.14867,-0.129976,4.87181,0
61000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.651857,0.0951213,0.0713041,0
62000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.612448,0.224333,0.0994772,0
62000,Anteremanthus_hatschbachii,NA,7.64291,1.14904,-0.013486,1.21749,0
62000,Albertinia_brasiliensis,NA,0.819536,0.359671,-0.231403,0.0936444,0
63000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.578045,0.251373,0.0215776,0
63000,Albertinia_brasiliensis,NA,0.0606161,0.0632383,-0.0677942,1.05436,0
64000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.554297,0.251599,0.0388478,0
64000,Albertinia_brasiliensis,NA,0.756282,0.343475,-0.163494,0.289694,0
65000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.57583,0.161242,0.0290946,0
65000,Albertinia_brasiliensis,NA,0.99341,0.19488,0.0687549,0.0378118,0
66000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.437752,0.392973,0.13102,0
66000,Lychnophora_syncephala,NA,7.54772,0.0226322,-0.0762972,0.246092,0
66000,Lychnophoriopsis_damazioi,NA,6.96648,1.66211,0.0779854,3.6617,0
66000,Albertinia_brasiliensis,NA,1.81972,0.286764,-0.10939,0.498437,0
67000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.796307,0.0637037,0.00762373,0
67000,Lychnophora_passerina,NA,7.67765,1.28844,0.0431108,2.45041,0
67000,Lychnophora_pinaster,NA,8.21666,0.457034,-0.011539,1.38501,0
67000,Gorceixia_decumens,NA,6.70237,0.21483,0.0968067,0.72529,0
67000,Albertinia_brasiliensis,NA,0.2943,0.0790471,-0.113486,0.578084,0
68000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.61084,0.128319,0.0011451,0
68000,Albertinia_brasiliensis,NA,0.804437,1.38707,0.151206,2.1256,0
69000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.535026,0.335634,0.00308137,0
69000,Albertinia_brasiliensis,NA,4.59229,2.83958,0.159429,4.68309,0
70000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.557636,0.179382,0.139303,0
70000,Eremanthus_pabstii,Piptolepis_ericoides,6.71955,1.68526,0.166459,1.4243,0
70000,Heterocoma_ekmaniana,Heterocoma_albida,6.50492,0.642918,0.115335,1.24297,0
70000,Albertinia_brasiliensis,NA,1.29958,0.702271,0.00276181,1.54013,0
71000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.682823,0.0792485,0.0620506,0
71000,Albertinia_brasiliensis,NA,3.86643,0.933185,0.167582,1.78484,0
72000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.815561,0.0706482,0.0047443,0
72000,Albertinia_brasiliensis,NA,6.06733,0.694604,-0.232384,4.10578,0
73000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.647461,0.159308,0.259623,0
73000,Eremanthus_pabstii,Piptolepis_ericoides,7.56632,3.18616,0.0271317,1.06753,0
73000,Minasia_cabralensis,Minasia_alpestris,7.50069,2.65401,-0.125159,1.18589,0
73000,Albertinia_brasiliensis,NA,5.92906,1.24368,0.0483565,2.45519,0
74000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.679995,0.0360526,0.0923514,0
74000,Lychnophora_gardneri,Lychnophora_granmogolensis,7.46399,3.47349,0.165281,1.57478,0
74000,Eremanthus_pabstii,Piptolepis_ericoides,7.36488,2.43572,-0.35559,0.938361,0
74000,Chronopappus_bifrons,NA,8.07441,8.55174,0.115549,0.658992,0
74000,Albertinia_brasiliensis,NA,6.04624,2.3287,0.0632034,6.14448,0
75000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.674466,0.108185,0.0994039,0
75000,Paralychnophora_atkinsiae,Paralychnophora_glaziouana,6.5974,0.956623,0.0330623,1.43035,0
75000,Albertinia_brasiliensis,NA,6.91146,1.17541,0.00662634,2.86331,0
76000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.338109,0.12311,0.0245563,0
76000,Eremanthus_arboreus,Lychnophora_sellowii,4.63417,0.966535,0.0312941,0.00124685,0
76000,Lychnophora_syncephala,NA,8.15707,0.340618,0.0391128,0.831679,0
77000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.846196,-0.0815923,0.728281,0
77000,Chronopappus_bifrons,NA,7.53998,0.157502,-0.0662416,1.94963,0
77000,Eremanthus_arboreus,Paralychnophora_atkinsiae,4.49425,0.843279,0.199039,0.070464,0
78000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.71302,0.137198,0.10827,0
78000,Eremanthus_pabstii,Piptolepis_ericoides,6.99151,0.106437,-0.0392172,2.91544,0
78000,Eremanthus_pabstii,Piptolepis_ericoides,7.4897,2.5799,0.184793,1.34769,0
78000,Albertinia_brasiliensis,NA,1.51114,0.0215112,0.0153477,0.951837,0
79000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.257602,-0.0704629,0.910166,0
79000,Lychnophora_regis,Eremanthus_leucodendron,7.89393,4.58996,0.129032,1.68382,0
79000,Eremanthus_arboreus,Blanchetia_heterotricha,2.66459,1.19818,-0.0533253,0.0427386,0
80000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.0714879,-0.0581221,0.167128,0
80000,Heterocoma_erecta,NA,8.09967,0.840373,0.096506,0.207833,0
80000,Eremanthus_arboreus,Blanchetia_heterotricha,3.20462,0.937861,0.0880658,0.0158996,0
81000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.499344,0.276516,0.0224167,0
81000,Eremanthus_pabstii,Piptolepis_ericoides,7.46623,1.56405,0.145001,1.43023,0
81000,Proteopsis_argentea,Proteopsis_sp1,7.28568,1.60893,-0.160213,1.81802,0
81000,Albertinia_brasiliensis,NA,0.463187,1.69052,-0.161519,1.31951,0
82000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.39998,0.0470531,0.59832,0
82000,Eremanthus_arboreus,Paralychnophora_atkinsiae,4.51753,1.50731,-0.0807929,0.0875317,0
82000,Prestelia_eriopus,Pretelia_sp1,7.01286,1.47545,0.0576394,0.347898,0
83000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.668536,-0.0897294,0.457628,0
83000,Eremanthus_crotonoides,NA,7.66599,0.103597,0.118323,1.01279,0
83000,Eremanthus_pabstii,Piptolepis_monticola,7.96822,3.17371,0.0608331,1.25034,0
83000,Minasia_alpestris,NA,8.15758,3.10822,0.0803024,0.258975,0
83000,Eremanthus_arboreus,Paralychnophora_atkinsiae,3.82226,1.36417,-0.114628,0.094152,0
84000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.781828,0.0231318,1.63708,0
84000,Heterocoma_ekmaniana,Heterocoma_albida,7.26657,1.21242,-0.079521,0.989435,0
84000,Eremanthus_arboreus,Blanchetia_heterotricha,3.23277,1.62578,-0.130892,0.020819,0
85000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.771595,0.0706253,0.162105,0
85000,Eremanthus_pabstii,Piptolepis_ericoides,7.49379,2.33724,-0.0211459,0.368006,0
85000,Albertinia_brasiliensis,NA,0.252782,1.21443,0.0559336,2.33549,0
85000,Albertinia_brasiliensis,NA,8.24143,0.478217,-0.0458065,3.80602,0
86000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.656926,0.108017,0.0510627,0
86000,Albertinia_brasiliensis,NA,1.36444,0.321698,-0.200377,0.972452,0
87000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.914757,0.0291117,0.249572,0
87000,Chronopappus_bifrons,NA,6.70063,0.93435,-0.468408,1.05824,0
87000,Albertinia_brasiliensis,NA,2.38808,0.294491,0.275094,0.892183,0
88000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.531798,-0.0422379,0.507298,0
88000,Eremanthus_arboreus,Paralychnophora_atkinsiae,4.06035,2.17953,-0.154052,0.349418,0
89000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.821422,0.0275315,0.0220265,0
90000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.0317238,-0.159577,0.807449,0
90000,Minasia_scapigera,NA,8.24041,0.076403,-0.0347112,0.139901,0
90000,Eremanthus_arboreus,Blanchetia_heterotricha,2.54056,0.583127,0.159434,0.108012,0
91000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.00622283,-0.0119912,0.345085,0
91000,Paralychnophora_atkinsiae,Paralychnophora_harleyi,8.19128,2.04325,-0.0869093,0.133855,0
91000,Eremanthus_pabstii,Piptolepis_ericoides,7.21722,2.47456,0.0163063,1.62218,0
91000,Hololepis_pedunculata,NA,7.39685,0.460094,-0.0576005,1.19915,0
91000,Eremanthus_arboreus,Blanchetia_heterotricha,1.77441,0.758683,0.0249902,0.00830407,0
92000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.444652,-0.0230837,0.951971,0
92000,Paralychnophora_atkinsiae,Paralychnophora_harleyi,8.2025,6.81743,-0.121311,3.33189,0
92000,Lychnophora_markgravii,NA,7.29279,0.722714,-0.100139,1.24481,0
92000,Lychnophora_markgravii,NA,8.04285,3.63032,0.0522408,8.93728,0
92000,Eremanthus_arboreus,Blanchetia_heterotricha,2.46219,0.86324,0.0175762,0.117912,0
93000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.170663,0.0769396,1.11126,0
93000,Eremanthus_arboreus,Blanchetia_heterotricha,3.00749,0.821374,0.0627509,0.0189865,0
94000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.7218,-0.154245,0.882098,0
94000,Eremanthus_cinctus,Eremanthus_mattogrossensis,6.91555,1.04954,0.165853,0.62098,0
94000,Eremanthus_pabstii,Piptolepis_ericoides,6.52193,4.97211,0.0918706,3.59755,0
94000,Chronopappus_bifrons,NA,7.97083,1.00092,0.0442316,1.61681,0
94000,Eremanthus_arboreus,Paralychnophora_atkinsiae,3.62755,0.770948,0.11219,0.0147158,0
95000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.625434,-0.142369,1.01085,0
95000,Lychnophoriopsis_damazioi,NA,8.02704,3.12515,0.132807,4.05164,0
95000,Eremanthus_arboreus,Blanchetia_heterotricha,0.865544,0.571236,0.267107,0.000200722,0
95000,Albertinia_brasiliensis,NA,3.91076,1.28523,-0.18765,1.40334,0
96000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.335245,0.0335293,0.574645,0
96000,Lychnophora_gardneri,Lychnophora_passerina,7.16696,2.36755,-0.192368,0.773639,0
96000,Eremanthus_arboreus,Blanchetia_heterotricha,1.97422,0.539704,0.211183,0.00157194,0
97000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.764269,0.101753,0.144743,0
97000,Albertinia_brasiliensis,NA,4.76995,0.514164,-0.145387,2.46112,0
98000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.915684,0.0418129,0.0244499,0
98000,Albertinia_brasiliensis,NA,2.13059,1.13185,-0.226895,1.60037,0
99000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.580795,-0.034413,0.992388,0
99000,Minasia_cabralensis,Minasia_ramosa,7.97082,1.38135,0.0336473,1.13736,0
99000,Eremanthus_arboreus,Blanchetia_heterotricha,1.29049,0.779651,0.0592627,0.0722121,0
100000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.15869,0.0602259,0.258217,0
100000,Heterocoma_robinsoniana,NA,7.81381,1.11914,-0.16357,2.23797,0
100000,Eremanthus_arboreus,Blanchetia_heterotricha,0.433635,0.917229,0.0769677,0.11588,0
101000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.121271,-0.190287,1.00458,0
101000,Eremanthus_crotonoides,NA,7.86371,5.65307,-0.0106789,7.89553,0
101000,Eremanthus_arboreus,Blanchetia_heterotricha,0.63104,0.718056,0.171963,0.499252,0
102000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.714603,0.0844139,0.085593,0
102000,Eremanthus_crotonoides,NA,7.4246,2.80562,0.210024,1.15127,0
102000,Blanchetia_heterotricha,NA,8.18109,1.12707,0.00743685,2.15358,0
102000,Albertinia_brasiliensis,NA,3.23088,0.0138032,-0.0420516,1.33582,0
103000,Eremanthus_arboreus,Albertinia_brasiliensis,0,0.533019,0.197222,0.0229338,0
103000,Albertinia_brasiliensis,NA,3.18002,0.0967578,-0.0605773,1.16809,0
