generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
4899000,Chamaecrista_cardiostegia,Chamaecrista_simplifacta,30.361,1.27011,-0.038518,0.199349,0
4899000,Chamaecrista_amorimii,NA,30.1297,0.0571078,-0.00178227,0.131644,0
4899000,Chamaecrista_decora,Chamaecrista_coriacea,23.8898,0.550529,0.0291049,0.419699,0
4900000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.197703,0.0237002,0.154489,0
4900000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,29.6572,1.17105,0.0364379,0.290667,0
4900000,Chamaecrista_cardiostegia,Chamaecrista_aristata,28.6405,0.651087,0.0307523,0.174277,0
4901000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.11898,0.0340623,0.0163743,0
4901000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,29.6697,1.54511,-0.0421542,0.139177,0
4901000,Chamaecrista_cardiostegia,Chamaecrista_aristata,28.7466,1.09269,-0.0204012,0.220043,0
4902000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.214507,-0.00467331,0.0551996,0
4902000,Chamaecrista_decumbens,Chamaecrista_dalbergiifolia,27.8481,1.14742,-0.00291285,0.0593299,0
4902000,Chamaecrista_cardiostegia,Chamaecrista_simplifacta,29.0982,0.945029,-0.0381851,0.0580681,0
4903000,Chamaecrista_decumbens,Chamaecrista_onusta,0,0.270963,-0.0171687,0.0407689,0
