generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
9591000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.637075,-0.0282996,0.0560502,0
9592000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.5936,0.00699288,0.183458,0
9593000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.491683,-0.0162985,0.0165793,0
9594000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.324604,0.112698,0.155011,0
9595000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.44071,-0.0106467,0.0684425,0
9596000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.370775,0.0135165,0.00785174,0
9597000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.311092,0.107101,0.00782072,0
9598000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.284066,0.0478049,0.0396444,0
9599000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.29513,0.148821,0.0211568,0
9599000,Diplusodon_bradei,NA,5.76485,0.975596,0.0720562,0.648066,0
9600000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.305861,0.147737,0.1665,0
9601000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.50571,-0.0230552,0.00918772,0
9601000,Diplusodon_appendiculosus,NA,9.6721,2.35708,0.219115,2.77094,0
9602000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.417549,0.0234198,0.188655,0
9603000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.896655,-0.0635087,0.171552,0
9604000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.394061,0.11174,0.33663,0
9605000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.421478,0.0227004,0.0445687,0
9606000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.621908,-0.0405822,0.073088,0
9607000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,1.09401,-0.0740033,0.304829,0
9608000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.287034,0.193823,0.0499467,0
9609000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.460525,0.0254437,0.0525451,0
9610000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.765807,-0.0592586,0.125094,0
9611000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.486458,0.0187576,0.120978,0
9612000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.446563,0.0248364,0.0640912,0
9613000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.607869,-0.0436031,0.0218725,0
9614000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.343329,0.0854092,0.0825086,0
9615000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.312192,0.0745888,0.0486263,0
9616000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.535966,0.0220754,0.194771,0
9617000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.284838,0.0790738,0.04051,0
9618000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.654638,-0.0165502,0.210441,0
9619000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.297891,0.0827306,0.138173,0
9620000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.186394,0.213492,0.0304377,0
9621000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.286386,0.090803,0.0150917,0
9622000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.545161,-0.00611147,0.119911,0
9623000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,1.04979,-0.0941798,0.0966946,0
9624000,Diplusodon_ulei_var_ciliatus,Diplusodon_bradei,0,0.281753,0.122881,0.0692407,0
