generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
24000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.0710848,-0.0106783,0.0761078,0
24000,Calliandra_longipes,Calliandra_tsugoides,5.12379,0.814721,-0.119971,0.0409138,0
24000,Calliandra_renvoizeana,Calliandra_haematomma,10.7728,0.572716,0.0619399,0.226032,0
25000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.314058,0.00682435,0.0185241,0
26000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.258457,-0.014717,0.000457048,0
26000,Calliandra_renvoizeana,Calliandra_haematomma,9.13925,0.561296,0.0577379,0.0397135,0
27000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.196466,0.0223645,0.00807567,0
27000,Calliandra_haematocephala,NA,15.6053,0.739595,0.045623,0.825683,0
27000,Calliandra_renvoizeana,Calliandra_sp1,8.96602,1.20181,-0.0400131,0.439126,0
28000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.295117,-0.00187698,0.011451,0
28000,Calliandra_renvoizeana,Calliandra_haematomma,9.24356,1.03391,-0.0111683,0.400449,0
29000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.191807,0.0945463,0.0636251,0
29000,Calliandra_renvoizeana,Calliandra_debilis,13.5534,1.0184,-0.0631004,0.196384,0
30000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.567592,-0.0454847,0.00439442,0
30000,Calliandra_renvoizeana,Calliandra_haematomma,10.5106,1.40237,-0.0830054,0.423873,0
31000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.353274,-0.112181,0.11597,0
31000,Calliandra_longipes,Calliandra_tsugoides,5.87624,0.762651,-0.0921036,0.0779118,0
31000,Calliandra_longipinna,NA,17.1114,0.585013,-0.0110119,0.613819,0
31000,Calliandra_renvoizeana,Calliandra_haematomma,11.8211,1.11951,-0.0628679,0.0335037,0
31000,Calliandra_renvoizeana,Calliandra_sp1,6.16531,0.940808,-0.0537314,0.40297,0
32000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.488761,-0.045945,0.0535226,0
32000,Calliandra_longipinna,NA,16.8865,2.02168,-0.112301,1.43234,0
32000,Calliandra_renvoizeana,Calliandra_haematomma,11.014,1.0363,-0.102526,0.0680256,0
33000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.384434,-0.0269761,0.032918,0
33000,Calliandra_angustifolia,NA,16.5123,0.362909,0.0455119,0.529947,0
33000,Calliandra_renvoizeana,Calliandra_debilis,13.3693,0.816078,0.00518282,0.00955452,0
34000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.577708,-0.0627075,0.0277948,0
34000,Calliandra_renvoizeana,Calliandra_haematomma,10.5966,1.12479,-0.0236,0.13244,0
35000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.448843,-0.0321116,0.0313661,0
35000,Calliandra_renvoizeana,Calliandra_haematomma,11.2861,1.34706,-0.059011,0.557571,0
36000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.432711,-0.0180842,0.0134395,0
36000,Calliandra_belizensis,NA,16.2654,1.08758,-0.0430002,1.08576,0
37000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.697477,-0.0489623,0.0505787,0
38000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.490411,-0.0499308,0.0520552,0
38000,Calliandra_renvoizeana,Calliandra_sp1,8.55525,1.53488,-0.0546851,0.936956,0
39000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.540645,-0.0591012,0.030264,0
39000,Calliandra_renvoizeana,Calliandra_debilis,13.6139,1.18313,-0.0931101,0.446269,0
39000,Afrocalliandra_gilbertii,Afrocalliandra_redacta,5.47228,0.0327845,0.0785138,0.288619,0
40000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.714702,-0.0684984,0.0357322,0
40000,Calliandra_renvoizeana,Calliandra_debilis,12.3332,0.790426,0.011968,0.111586,0
40000,Afrocalliandra_gilbertii,Afrocalliandra_redacta,3.99382,0.19638,-0.124387,0.264632,0
41000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.550675,-0.0475938,0.00959734,0
41000,Calliandra_renvoizeana,Calliandra_haematomma,11.55,0.774234,0.0126085,0.0377433,0
41000,Afrocalliandra_gilbertii,NA,13.5072,0.159565,-0.0183539,0.450939,0
41000,Afrocalliandra_gilbertii,Afrocalliandra_redacta,1.83352,0.397362,-0.112448,0.297863,0
42000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.484508,-0.0328837,0.00366358,0
42000,Calliandra_renvoizeana,Calliandra_debilis,13.1626,0.813131,-0.0277463,0.0460485,0
42000,Calliandra_gardneri,NA,12.321,0.593821,-0.0484313,0.771439,0
42000,Afrocalliandra_gilbertii,Afrocalliandra_redacta,2.58927,0.310159,-0.0253221,0.470595,0
43000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.761683,-0.0713724,0.000221117,0
43000,Calliandra_bahiana,Calliandra_sp4,15.7832,1.55919,-0.0277254,0.608978,0
43000,Calliandra_renvoizeana,Calliandra_debilis,12.0688,1.12101,-0.00434626,0.0202276,0
43000,Afrocalliandra_gilbertii,Afrocalliandra_redacta,2.60119,0.101502,-0.0589677,0.465353,0
44000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.479615,-0.0202159,0.0905788,0
44000,Calliandra_renvoizeana,Calliandra_debilis,13.2814,1.00364,0.0537287,0.271558,0
44000,Afrocalliandra_gilbertii,Afrocalliandra_redacta,0.336119,0.119371,0.00705954,0.464694,0
45000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.531779,-0.0424817,0.017193,0
45000,Calliandra_renvoizeana,Calliandra_haematomma,10.7278,0.603894,0.046275,0.196901,0
45000,Afrocalliandra_gilbertii,Afrocalliandra_redacta,5.18798,1.15929,-0.0462562,1.51606,0
46000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.806902,-0.0855803,0.0468827,0
46000,Calliandra_renvoizeana,Calliandra_debilis,12.8097,0.765568,-0.0330372,0.114219,0
47000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.320799,-0.00543223,0.0350584,0
47000,Calliandra_renvoizeana,Calliandra_debilis,13.2132,1.21782,-0.0630351,0.230041,0
48000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.262351,0.00871032,0.0290131,0
48000,Calliandra_renvoizeana,Calliandra_debilis,13.2622,1.08608,0.107026,0.427608,0
49000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.219192,0.101883,0.137325,0
50000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.676864,-0.124664,0.411263,0
50000,Calliandra_longipes,Calliandra_tsugoides,5.87766,0.844068,-0.112145,0.0757756,0
50000,Calliandra_longipes,Calliandra_gardneri,0.394618,0.596448,0.0354164,0.53336,0
51000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.260085,-0.050787,0.175694,0
51000,Calliandra_laxa,Calliandra_goldmanii,14.687,0.757774,0.0123773,0.0873807,0
51000,Calliandra_longipes,Calliandra_tsugoides,5.72595,0.675658,-0.089175,0.0118138,0
51000,Calliandra_renvoizeana,Calliandra_sp1,5.77785,0.531051,0.0409235,0.25408,0
52000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.0910841,0.0609679,0.0987123,0
52000,Calliandra_renvoizeana,Calliandra_sp1,6.76046,0.64458,0.0745486,0.369145,0
52000,Calliandra_longipes,Calliandra_renvoizeana,3.3341,0.512721,-0.0509904,0.0436001,0
53000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.129864,0.0577053,0.398284,0
53000,Calliandra_renvoizeana,Calliandra_sp1,7.26248,0.56464,0.0400774,0.288107,0
53000,Calliandra_longipes,Calliandra_gardneri,2.15221,0.603306,-0.0668079,0.031106,0
54000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.288894,0.0307228,0.0243715,0
55000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.17651,0.07789,0.0327478,0
56000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.225416,0.0375342,0.0111266,0
57000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.42168,-0.050029,0.0522294,0
57000,Calliandra_renvoizeana,Calliandra_haematomma,10.6199,0.694821,-0.0533901,0.042245,0
58000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.519534,-0.0308046,0.0584276,0
58000,Afrocalliandra_gilbertii,Afrocalliandra_redacta,2.99855,0.24257,-0.0368517,0.819567,0
59000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.484963,-0.0424686,0.0444976,0
59000,Calliandra_renvoizeana,Calliandra_debilis,13.5693,1.18919,-0.103827,0.102991,0
60000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.251089,0.0128758,0.0425392,0
60000,Calliandra_renvoizeana,Calliandra_debilis,13.5563,1.09865,-0.0329271,0.486471,0
61000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.173712,0.132495,0.0319495,0
62000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.311428,0.00474495,0.010722,0
62000,Calliandra_sp5,Calliandra_mucugeana,15.5436,0.653083,0.0356168,0.0869726,0
62000,Afrocalliandra_gilbertii,NA,11.8157,2.60969,-0.115374,2.02891,0
63000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.0973559,0.0563547,0.0616806,0
63000,Calliandra_angustifolia,NA,16.7424,0.0906943,0.0712467,0.0186597,0
63000,Calliandra_longipes,Calliandra_tsugoides,5.42301,0.844523,-0.116808,0.023948,0
63000,Calliandra_renvoizeana,Calliandra_debilis,13.009,1.0945,-0.0439395,0.440996,0
64000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.0911557,0.0275183,0.141055,0
64000,Calliandra_longipes,Calliandra_tsugoides,5.76709,0.58175,-0.0828114,0.0599141,0
64000,Calliandra_renvoizeana,Calliandra_debilis,12.6277,0.924507,0.0630886,0.27797,0
65000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.184644,0.0438221,0.0349817,0
65000,Calliandra_renvoizeana,Calliandra_debilis,13.594,1.08603,0.0315217,0.364268,0
66000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.256698,0.00866625,0.0137165,0
66000,Calliandra_sessilis,NA,16.98,0.557068,-0.0802931,1.96812,0
66000,Calliandra_paterna,Calliandra_sincorana,16.79,2.78976,0.00698574,0.0708102,0
66000,Calliandra_renvoizeana,Calliandra_debilis,13.3856,0.888607,0.0117614,0.0934236,0
67000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.54515,-0.145513,0.401766,0
67000,Calliandra_renvoizeana,Calliandra_haematomma,9.35365,1.23232,-0.0393976,0.435912,0
67000,Calliandra_longipes,Calliandra_renvoizeana,3.5363,0.63005,-0.0826478,0.0156364,0
68000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.215651,-0.0815219,0.133307,0
68000,Calliandra_longipes,Calliandra_tsugoides,5.29226,0.384305,-0.0205907,0.0471308,0
68000,Calliandra_renvoizeana,Calliandra_haematomma,9.80158,1.24346,-0.0625907,0.0843757,0
69000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.286116,0.00404172,0.0336971,0
69000,Calliandra_renvoizeana,Calliandra_debilis,13.5346,0.950435,-0.0281067,0.1318,0
70000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.256985,-0.00712425,0.0110896,0
70000,Calliandra_renvoizeana,Calliandra_debilis,13.2791,1.05819,-0.00448672,0.209174,0
71000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.224491,0.0442681,0.034062,0
71000,Calliandra_sp1,NA,13.6816,0.783286,-0.105613,1.29609,0
71000,Calliandra_renvoizeana,Calliandra_haematomma,11.4428,1.22038,-0.0149026,0.798355,0
72000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.170356,0.0439489,0.0288769,0
72000,Calliandra_renvoizeana,Calliandra_debilis,12.8928,1.48144,-0.0256322,0.259897,0
72000,Calliandra_gardneri,NA,12.2111,0.00119661,0.00305239,1.0283,0
73000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.350002,-0.0145958,0.0461841,0
73000,Calliandra_sincorana,NA,17.0593,0.177103,0.0039638,0.328173,0
73000,Calliandra_renvoizeana,Calliandra_haematomma,11.0928,0.59945,0.0275929,0.103025,0
74000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.432362,-0.0305307,0.005268,0
74000,Calliandra_renvoizeana,Calliandra_debilis,13.6491,1.56706,-0.0209241,0.712741,0
74000,Calliandra_sp1,NA,14.9046,0.881361,-0.167956,0.969063,0
75000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.338764,-0.0279867,0.0234271,0
75000,Calliandra_renvoizeana,Calliandra_debilis,13.4799,1.23741,-0.0771913,0.0809359,0
76000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.57739,-0.0396055,0.0201532,0
76000,Calliandra_renvoizeana,Calliandra_haematomma,9.27675,0.410585,0.0611787,0.0564818,0
77000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.397267,-0.028346,0.0386384,0
77000,Calliandra_tsugoides,NA,15.9921,0.0092215,-0.0138622,0.2048,0
77000,Calliandra_renvoizeana,Calliandra_haematomma,11.2442,0.989659,-0.0715637,0.127794,0
78000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.415573,-0.0281019,0.0338928,0
78000,Calliandra_renvoizeana,Calliandra_haematomma,10.2091,0.770902,-0.0149396,0.125906,0
79000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.341966,-0.00624334,0.0579092,0
79000,Calliandra_renvoizeana,Calliandra_sp1,7.18969,0.494428,0.0725356,0.238365,0
80000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.287924,-0.0934656,0.056363,0
80000,Calliandra_longipes,Calliandra_hirsuta,6.4976,1.14126,-0.147996,0.0623349,0
80000,Calliandra_renvoizeana,Calliandra_debilis,13.456,1.3865,-0.0243788,0.659528,0
81000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.278354,0.00377905,0.00509735,0
81000,Calliandra_renvoizeana,Calliandra_haematomma,10.8901,0.961349,-0.00344666,0.402039,0
82000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.0475484,0.0502861,0.0338005,0
82000,Calliandra_humilis,NA,15.5073,0.150591,-0.0601591,0.283919,0
82000,Calliandra_longipes,Calliandra_hirsuta,6.19468,0.824316,-0.0855725,0.0267027,0
82000,Calliandra_sp5,NA,15.8137,3.61724,-0.0913821,0.0667429,0
82000,Calliandra_renvoizeana,Calliandra_haematomma,11.5036,1.00978,-0.00731566,0.208336,0
83000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.298079,-0.0914546,0.0610482,0
83000,Calliandra_sessilis,Calliandra_spinosa,14.159,0.804348,-0.0279475,0.923285,0
83000,Calliandra_longipes,Calliandra_tsugoides,5.83868,0.498003,-0.0759443,0.0121921,0
83000,Calliandra_renvoizeana,Calliandra_debilis,13.6744,0.97968,-0.00804546,0.160858,0
84000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.0465127,-0.0212347,0.0800104,0
84000,Calliandra_viscidula,NA,15.528,0.42854,0.163163,0.452287,0
84000,Calliandra_longipes,Calliandra_renvoizeana,4.04749,0.506304,-0.0665354,0.0217082,0
84000,Calliandra_renvoizeana,Calliandra_debilis,12.55,1.35266,-0.0831033,0.0581735,0
85000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.42957,-0.0205559,0.0621292,0
85000,Calliandra_humilis,NA,15.885,0.47034,0.0317769,0.154047,0
85000,Calliandra_haematomma,NA,17.023,1.02898,0.0266229,1.06757,0
85000,Calliandra_renvoizeana,Calliandra_haematomma,10.2858,0.701998,-0.000372418,0.0637408,0
85000,Afrocalliandra_gilbertii,Afrocalliandra_redacta,6.73694,0.319306,-0.140851,0.344455,0
86000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.610962,-0.0435611,0.0624988,0
86000,Calliandra_renvoizeana,Calliandra_haematomma,10.678,0.819705,0.0134282,0.184594,0
87000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.214409,-0.081788,0.162119,0
87000,Calliandra_longipes,Calliandra_tsugoides,5.70959,0.817704,-0.0986403,0.00917062,0
87000,Calliandra_renvoizeana,Calliandra_debilis,13.0964,1.57389,-0.105137,0.519872,0
88000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.411484,-0.185315,0.0501747,0
88000,Calliandra_longipes,Calliandra_hirsuta,6.43668,0.786753,-0.0909231,0.0129752,0
88000,Calliandra_renvoizeana,Calliandra_haematomma,11.8914,1.14341,-0.100781,0.374843,0
89000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.517444,-0.0950374,0.0683773,0
89000,Calliandra_longipes,Calliandra_hirsuta,6.49515,1.11254,-0.172537,0.0144342,0
89000,Calliandra_renvoizeana,Calliandra_debilis,13.6138,0.926756,-0.0323442,0.0297635,0
90000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.301242,-0.00272058,0.0449178,0
90000,Calliandra_renvoizeana,Calliandra_debilis,13.5009,0.849149,0.0113314,0.0343337,0
91000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.211791,0.00605453,0.0103356,0
91000,Calliandra_renvoizeana,Calliandra_debilis,13.4155,0.698495,0.0254594,0.188833,0
92000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.414491,-0.0400837,0.00511909,0
92000,Calliandra_renvoizeana,Calliandra_debilis,12.9784,1.81138,-0.178582,0.366151,0
93000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.187598,0.0772287,0.0130249,0
93000,Calliandra_renvoizeana,Calliandra_debilis,13.2577,1.2336,-0.0318564,0.523942,0
94000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.273501,-0.190467,0.0251903,0
94000,Calliandra_pittieri,NA,16.3653,0.716394,-0.0394762,1.22161,0
94000,Calliandra_longipes,Calliandra_tsugoides,5.26405,0.343779,-0.00898297,0.0310127,0
94000,Calliandra_renvoizeana,Calliandra_debilis,12.9994,0.886133,-0.0377644,0.13271,0
95000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.317466,-0.022124,0.0278928,0
95000,Calliandra_renvoizeana,Calliandra_sp1,7.98084,0.55008,0.00428697,0.102166,0
95000,Calliandra_gardneri,NA,9.94531,0.753133,-0.0314149,1.10114,0
96000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.260741,0.00497564,0.00196604,0
96000,Calliandra_renvoizeana,Calliandra_sp1,8.34323,1.10486,-0.0257268,0.429052,0
97000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.59608,-0.0678183,0.00454711,0
97000,Calliandra_renvoizeana,Calliandra_haematomma,10.8484,0.674543,0.0297303,0.117021,0
98000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.447135,-0.0503428,0.00406143,0
98000,Calliandra_renvoizeana,Calliandra_debilis,13.2936,1.29323,-0.0867979,0.538561,0
99000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.429294,-0.040044,0.00329289,0
99000,Calliandra_renvoizeana,Calliandra_haematomma,10.1117,0.958834,-0.00878761,0.00748737,0
99000,Afrocalliandra_gilbertii,Afrocalliandra_redacta,1.2848,0.139992,0.0157677,0.142553,0
100000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.611529,-0.0501267,0.0121861,0
100000,Calliandra_renvoizeana,Calliandra_haematomma,9.32764,0.924983,-0.0464067,0.208195,0
100000,Afrocalliandra_gilbertii,Afrocalliandra_redacta,4.72923,0.743017,-0.0126176,0.622956,0
101000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.5138,-0.0341818,0.00545643,0
101000,Calliandra_renvoizeana,Calliandra_haematomma,9.3695,0.49591,0.106954,0.238852,0
101000,Afrocalliandra_gilbertii,Afrocalliandra_redacta,6.64004,0.597922,-0.10463,0.505582,0
102000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.636941,-0.0564256,0.0183833,0
102000,Calliandra_magdalenae,Calliandra_belizensis,14.8371,1.05545,0.00230337,0.53269,0
102000,Calliandra_renvoizeana,Calliandra_haematomma,9.08924,0.710045,0.0346709,0.207445,0
102000,Calliandra_gardneri,NA,13.1422,0.200637,0.0104091,1.3155,0
103000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.281181,-0.00454314,0.0112555,0
103000,Calliandra_renvoizeana,Calliandra_debilis,13.2607,0.604388,0.0682791,0.118004,0
104000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.96162,-0.0924215,0.0428492,0
104000,Calliandra_renvoizeana,Calliandra_debilis,13.1861,0.876055,-0.048301,0.149567,0
104000,Afrocalliandra_gilbertii,Afrocalliandra_redacta,0.825987,0.0549466,-0.0651427,0.206022,0
105000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.608831,-0.0537003,0.0112794,0
105000,Calliandra_renvoizeana,Calliandra_debilis,13.2518,0.971471,-0.0841348,0.190789,0
106000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.0847259,-0.0339488,0.395627,0
106000,Calliandra_renvoizeana,Calliandra_debilis,12.7121,1.28331,-0.0432274,0.355926,0
106000,Calliandra_sp1,NA,12.7034,0.306045,0.0316594,0.621009,0
106000,Calliandra_longipes,Calliandra_gardneri,1.31522,0.376647,-0.0140083,0.00145632,0
107000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.297352,-0.0061514,0.033233,0
107000,Calliandra_renvoizeana,Calliandra_debilis,13.2261,0.931018,0.0125797,0.0901718,0
108000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.940893,-0.0800215,0.0761756,0
108000,Calliandra_renvoizeana,Calliandra_haematomma,11.6554,1.11462,-0.0519603,0.579097,0
109000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.392829,-0.0328768,0.0199233,0
109000,Calliandra_renvoizeana,Calliandra_haematomma,10.4199,0.821456,0.00732425,0.125973,0
110000,Calliandra_longipes,Afrocalliandra_gilbertii,0,0.232232,0.0260045,0.012783,0
