generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
12000,Acisanthera_tetraptera,NA,25.7461,0.194942,0.00681031,1.71192,0
12000,Sandemania_hoehnei,NA,26.4332,0.0934698,-0.0145189,0.174972,0
13000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.125151,0.0410569,0.0719533,0
13000,Marcetia_grandiflora,Marcetia_latifolia,15.263,0.981474,-0.0546238,0.0979189,0
14000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.213148,0.013775,0.134791,0
14000,Marcetia_grandiflora,Marcetia_latifolia,22.6079,0.816069,-0.0548345,0.265906,0
15000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.11997,0.0404646,0.0410524,0
15000,Marcetia_grandiflora,Marcetia_latifolia,19.1294,0.604383,-0.00976248,0.181652,0
16000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.11719,0.0190166,0.00530334,0
16000,Marcetia_grandiflora,Marcetia_ericoides,23.6456,0.504734,0.0855291,0.160652,0
16000,Aciotis_polystachya,Aciotis_purpurascens,15.275,2.04561,-0.0416834,1.30541,0
16000,Ernestia_tenella,NA,23.5728,0.174061,-0.00141224,0.143885,0
16000,Acisanthera_alsinaefolia,Acisanthera_genliseoides,11.7438,0.463371,-0.0243477,0.105398,0
17000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.138533,0.0103373,0.0178705,0
17000,Marcetia_grandiflora,Marcetia_latifolia,22.7381,0.4783,-0.0115994,0.107496,0
18000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.0926764,0.0252693,0.00597188,0
18000,Marcetia_grandiflora,Marcetia_latifolia,22.3048,0.495083,-0.0225734,0.00901596,0
19000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.123279,0.023462,0.00433874,0
19000,Marcetia_grandiflora,Marcetia_latifolia,19.4601,0.562662,-0.0106825,0.120369,0
20000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.115722,0.0272343,0.0463736,0
20000,Marcetia_grandiflora,Marcetia_latifolia,19.8089,0.799247,-0.00745809,0.401919,0
21000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.0950374,0.0324252,0.0122715,0
21000,Marcetia_grandiflora,Marcetia_latifolia,19.6429,0.610938,0.0947174,0.369849,0
21000,Marcetia_ericoides,NA,26.4993,0.231333,0.0218181,0.815117,0
22000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.246438,-0.013044,0.0926233,0
22000,Marcetia_grandiflora,Marcetia_latifolia,22.1531,1.10441,0.00108217,1.00001,0
23000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.196454,0.00209667,0.0755181,0
23000,Marcetia_grandiflora,Marcetia_latifolia,21.2261,0.776899,0.0328789,0.114368,0
24000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.177022,-0.00942767,0.0070899,0
24000,Marcetia_grandiflora,Marcetia_latifolia,19.5144,0.830564,0.0113836,0.399632,0
25000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.129261,0.00421541,0.0324264,0
25000,Marcetia_grandiflora,Marcetia_latifolia,22.1212,0.992718,-0.0732688,0.274902,0
25000,Acisanthera_genliseoides,Acisanthera_bivalvis,17.0172,0.257271,0.0478459,0.202556,0
26000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.213654,0.000318571,0.0957849,0
26000,Marcetia_grandiflora,Comolia_sertularia,9.08945,0.312085,0.0331063,0.0838902,0
27000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.220296,-0.0312243,0.0348277,0
27000,Marcetia_grandiflora,Comolia_sertularia,9.16612,0.398681,0.0510913,0.46234,0
27000,Acisanthera_alsinaefolia,Acisanthera_variabilis,20.3383,0.429749,0.0475451,0.26473,0
28000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.261155,-0.0268929,0.0297624,0
28000,Marcetia_grandiflora,Comolia_sertularia,8.71569,0.318745,0.0313338,0.0109565,0
28000,Siphanthera_foliosa,NA,28.0477,0.390093,0.054336,0.884973,0
28000,Ernestia_confertiflora,NA,27.4618,0.110657,-0.0110337,0.637241,0
28000,Acisanthera_alsinaefolia,Acisanthera_variabilis,22.2632,0.372879,-0.0171164,0.148049,0
29000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.13235,0.0238713,0.0105784,0
29000,Marcetia_grandiflora,Marcetia_latifolia,18.5905,0.627226,-0.0186152,0.103023,0
29000,Sandemania_hoehnei,NA,25.1532,0.298628,0.00230159,0.0246404,0
30000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.120598,0.00674071,0.012018,0
30000,Marcetia_grandiflora,Marcetia_latifolia,18.9501,0.471339,0.0363811,0.215692,0
31000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.145185,-0.00229292,0.0405033,0
31000,Marcetia_grandiflora,Marcetia_latifolia,18.4272,0.916865,-0.0626503,0.0696521,0
32000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.107845,0.00982701,0.0105547,0
32000,Marcetia_grandiflora,Marcetia_latifolia,19.5224,0.470646,0.0298707,0.0810847,0
33000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.135995,0.0216193,0.024515,0
33000,Marcetia_grandiflora,Marcetia_ericoides,23.1887,1.07415,-0.0309187,0.479392,0
34000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.138487,0.0210413,0.00412291,0
34000,Marcetia_grandiflora,Marcetia_bahiensis,24.2628,0.689103,0.0212676,0.158639,0
35000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.255733,-0.0163165,0.0508813,0
35000,Marcetia_grandiflora,Comolia_sertularia,12.2247,0.330701,0.0196962,0.0115988,0
36000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.236426,-0.00757514,0.0749078,0
36000,Marcetia_grandiflora,Marcetia_latifolia,20.4276,0.454109,0.0524946,0.128432,0
36000,Comolia_coriacea,Comolia_montana,19.8931,1.01582,-0.0141178,1.3641,0
37000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.372395,-0.00459796,0.290155,0
37000,Marcetia_grandiflora,Marcetia_latifolia,21.0269,0.479232,-0.00992337,0.242573,0
38000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.099641,0.0252238,0.020099,0
38000,Marcetia_grandiflora,Marcetia_latifolia,21.5772,0.543694,0.0362483,0.215721,0
38000,Aciotis_polystachya,Aciotis_purpurascens,22.9489,0.546259,-0.036579,0.337681,0
39000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.0992698,0.00568479,0.00391549,0
39000,Marcetia_grandiflora,Marcetia_latifolia,21.8645,0.47073,0.0133889,0.00685796,0
40000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.13032,0.0111475,0.0256178,0
40000,Marcetia_grandiflora,Marcetia_latifolia,21.0337,1.04391,-0.0210765,0.682421,0
40000,Aciotis_polystachya,Aciotis_purpurascens,22.9662,0.614452,0.0430714,0.27,0
41000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.0919901,0.0586701,0.000415341,0
41000,Marcetia_grandiflora,Marcetia_latifolia,19.8787,0.498999,0.0744582,0.0101626,0
42000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.150263,0.0107573,0.02849,0
42000,Marcetia_grandiflora,Marcetia_latifolia,20.629,0.511772,0.0525851,0.0372583,0
42000,Siphanthera_cordifolia,NA,25.5869,0.748901,0.0241729,0.549749,0
42000,Ernestia_glandulosa,NA,26.1015,0.0241801,0.0174838,0.893532,0
42000,Acisanthera_tetraptera,NA,24.4687,0.413975,0.00912498,1.36932,0
43000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.171863,0.007691,0.0413957,0
43000,Marcetia_grandiflora,Marcetia_latifolia,21.7026,0.605338,-0.0116029,0.228556,0
44000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.165334,0.0166406,0.111108,0
44000,Marcetia_grandiflora,Marcetia_ericoides,23.6011,0.585339,0.0122358,0.293963,0
45000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.170134,0.00624713,0.033678,0
45000,Marcetia_grandiflora,Marcetia_latifolia,20.9513,0.642202,-0.00510314,0.247119,0
46000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.275087,-0.0182674,0.0984518,0
46000,Marcetia_grandiflora,Marcetia_latifolia,21.1649,1.12876,-0.0788682,0.27596,0
47000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.214075,-0.0144552,0.03853,0
47000,Marcetia_grandiflora,Marcetia_latifolia,21.5545,0.533281,0.0235326,0.0455233,0
48000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.495141,-0.0242108,0.215912,0
48000,Marcetia_grandiflora,Marcetia_latifolia,21.7279,0.581867,-0.0408471,0.00220991,0
49000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.176989,0.0167731,0.0993361,0
49000,Marcetia_grandiflora,Marcetia_latifolia,20.779,0.821546,-0.0484914,0.00270892,0
50000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.0828842,0.0663464,0.0273528,0
50000,Marcetia_grandiflora,Marcetia_latifolia,22.8349,1.10145,0.0145384,0.754193,0
50000,Comolia_sp1,NA,27.1359,0.0977579,0.0354815,0.0499338,0
50000,Comolia_sertularia,Fritzschia_erecta,21.3749,0.655389,0.0140616,0.447848,0
50000,Acisanthera_alsinaefolia,Acisanthera_variabilis,23.5288,0.651009,-0.0562925,0.24568,0
51000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.115152,0.0189132,0.00664322,0
51000,Marcetia_grandiflora,Marcetia_taxifolia,24.0067,0.716056,-0.0717972,0.0541802,0
52000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.115055,0.0403779,0.0587226,0
52000,Marcetia_grandiflora,Marcetia_latifolia,18.5826,0.493564,-0.00227618,0.0140515,0
53000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.0954024,0.0801936,0.00691217,0
53000,Marcetia_grandiflora,Marcetia_latifolia,20.8679,0.549172,0.0642817,0.023968,0
54000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.111928,0.0113927,0.00147224,0
54000,Marcetia_grandiflora,Marcetia_latifolia,22.5556,0.805164,-0.0890158,0.232098,0
54000,Acisanthera_alsinaefolia,Acisanthera_variabilis,18.3352,0.68594,-0.0473401,0.420294,0
55000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.155705,0.00941103,0.027616,0
55000,Marcetia_grandiflora,Marcetia_ericoides,23.3351,0.689944,0.00271455,0.147648,0
56000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.151098,0.0073402,0.013152,0
56000,Marcetia_grandiflora,Marcetia_latifolia,16.4733,0.668968,0.0015322,0.236373,0
57000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.114493,0.060544,0.068228,0
57000,Marcetia_grandiflora,Marcetia_latifolia,22.6741,0.40873,0.0392758,0.0124733,0
58000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.213809,-0.010683,0.0293398,0
58000,Marcetia_grandiflora,Marcetia_bahiensis,24.4258,0.725918,-0.0180081,0.210688,0
59000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.136315,0.0117814,0.00725079,0
59000,Marcetia_grandiflora,Marcetia_latifolia,20.4076,0.684689,-0.026495,0.0440306,0
60000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.216286,-0.00717343,0.035861,0
60000,Marcetia_grandiflora,Marcetia_latifolia,22.4809,0.873441,-0.0153092,0.345311,0
60000,Aciotis_polystachya,Aciotis_purpurascens,19.4309,0.663069,-0.0564048,0.169541,0
61000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.147436,0.00804447,0.0349436,0
61000,Marcetia_grandiflora,Marcetia_latifolia,21.0709,1.11702,-0.0546588,0.367728,0
62000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.07123,0.0611698,0.00307047,0
62000,Marcetia_grandiflora,Comolia_sertularia,11.4757,0.760002,-0.00355711,0.347391,0
63000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.173449,-0.00358779,0.0742145,0
63000,Marcetia_grandiflora,Comolia_sertularia,11.5767,0.389673,0.00849391,0.0581696,0
64000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.400163,-0.018329,0.174507,0
64000,Marcetia_grandiflora,Comolia_sertularia,11.7474,0.431698,0.0196098,0.30913,0
64000,Comolia_coriacea,Comolia_montana,18.876,1.1939,-0.056423,1.22643,0
65000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.18352,0.00229399,0.0930231,0
65000,Marcetia_grandiflora,Marcetia_latifolia,21.576,0.766429,-0.011684,0.496592,0
66000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.140367,0.00319615,0.0171274,0
66000,Marcetia_grandiflora,Marcetia_latifolia,21.3845,0.461525,0.00816468,0.000666365,0
67000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.194035,-0.00244037,0.0484008,0
67000,Marcetia_grandiflora,Marcetia_latifolia,21.9744,0.609745,-0.0508131,0.0837498,0
67000,Acisanthera_alsinaefolia,Acisanthera_paraguayensis,27.1965,0.304992,0.052796,0.05362,0
67000,Comolia_coriacea,Comolia_montana,17.316,0.321035,-0.0188177,0.414249,0
68000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.152405,0.0154282,0.021906,0
68000,Marcetia_grandiflora,Marcetia_ericoides,23.5769,0.848042,-0.0126531,0.603738,0
69000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.153642,0.0209451,0.031503,0
69000,Marcetia_grandiflora,Marcetia_latifolia,18.0866,0.573538,-0.0194225,0.102123,0
70000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.478638,-0.0169569,0.280827,0
70000,Marcetia_grandiflora,Marcetia_latifolia,21.2696,0.420009,-0.0204821,0.00982968,0
71000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.524368,-0.0268356,0.220304,0
71000,Marcetia_grandiflora,Marcetia_latifolia,14.2695,1.14149,-0.0331396,0.421683,0
71000,Comolia_coriacea,Comolia_montana,20.6083,0.506851,-0.0419692,0.75437,0
72000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.414735,-0.0278526,0.111881,0
72000,Marcetia_grandiflora,Comolia_sertularia,10.1234,0.463242,0.0240357,0.344339,0
72000,Acisanthera_variabilis,Acisanthera_quadrata,26.8391,1.31743,0.0173017,0.429888,0
73000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.28737,-0.00610982,0.126998,0
73000,Marcetia_grandiflora,Marcetia_latifolia,18.3249,0.603777,0.0288508,0.295275,0
73000,Appendicularia_thymifolia,Ernestia_pullei,23.5689,0.252386,-0.0240209,0.0677924,0
74000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.104909,0.029962,0.00555571,0
74000,Marcetia_grandiflora,Marcetia_latifolia,18.7149,0.377931,0.0106795,0.0765693,0
75000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.21527,-0.0111808,0.0727966,0
75000,Marcetia_grandiflora,Marcetia_bahiensis,24.8343,0.638589,0.069789,0.0501208,0
76000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.109329,0.0314072,0.0184096,0
76000,Marcetia_grandiflora,Marcetia_latifolia,18.4166,1.07185,-0.0226381,0.572505,0
77000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.144635,0.00359577,0.0452389,0
77000,Marcetia_grandiflora,Marcetia_latifolia,16.618,0.39248,0.0442991,0.139433,0
77000,Acisanthera_genliseoides,Acisanthera_bivalvis,21.4003,0.380595,-0.0188222,0.0775364,0
78000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.0924785,0.0323251,0.0320372,0
78000,Marcetia_grandiflora,Marcetia_latifolia,22.7395,0.433365,0.0217066,0.173401,0
78000,Fritzschia_erecta,NA,27.457,0.0184949,0.0538966,0.521287,0
79000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.11951,0.027442,0.0495478,0
79000,Marcetia_grandiflora,Comolia_sertularia,11.7669,0.450937,0.00330766,0.266394,0
80000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.105999,0.0365741,0.0510279,0
80000,Marcetia_grandiflora,Comolia_sertularia,10.0223,0.543252,-0.00700707,0.313178,0
81000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.170429,-0.00985508,0.00669267,0
81000,Marcetia_grandiflora,Marcetia_latifolia,17.029,0.595268,0.0273021,0.487717,0
82000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.12807,0.0119504,0.00203923,0
82000,Marcetia_grandiflora,Marcetia_latifolia,22.773,0.541099,0.0400303,0.0116729,0
82000,Siphanthera_hostmannii,NA,27.6238,0.386169,-0.0110802,0.917241,0
83000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.155918,0.00886582,0.0176145,0
83000,Marcetia_grandiflora,Marcetia_latifolia,21.4218,1.42126,-0.0704286,0.584492,0
84000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.239961,-0.0149382,0.0587599,0
84000,Marcetia_grandiflora,Marcetia_latifolia,19.3531,0.484268,-0.0166645,0.103118,0
85000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.225436,0.0151217,0.205147,0
85000,Marcetia_grandiflora,Marcetia_latifolia,19.6583,0.613384,0.0185743,0.294893,0
86000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.188695,-0.0156326,0.00356091,0
86000,Marcetia_grandiflora,Comolia_sertularia,9.44089,0.385154,0.0136331,0.281562,0
86000,Comolia_coriacea,Comolia_montana,15.5522,0.211318,-0.00986084,0.244343,0
87000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.0909301,0.0663663,0.0368241,0
87000,Marcetia_grandiflora,Comolia_sertularia,9.88812,0.342717,0.00697284,0.0742539,0
88000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.117552,0.0479543,0.0549752,0
88000,Marcetia_grandiflora,Comolia_sertularia,11.6024,0.242595,0.0892174,0.089686,0
89000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.164935,-0.00467979,0.0419625,0
89000,Marcetia_grandiflora,Comolia_sertularia,10.3457,0.252532,0.0144997,0.0552332,0
90000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.340324,-0.00932468,0.230777,0
90000,Marcetia_grandiflora,Marcetia_latifolia,13.9571,0.871463,-0.0171516,0.330788,0
91000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.237451,-0.0184891,0.0421169,0
91000,Marcetia_grandiflora,Comolia_sertularia,12.2183,0.380556,0.0146826,0.0987543,0
92000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.259542,-0.0130988,0.108967,0
92000,Marcetia_grandiflora,Comolia_sertularia,11.8567,0.403501,0.0159283,0.382156,0
93000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.13701,0.0102006,0.0506021,0
93000,Marcetia_grandiflora,Comolia_sertularia,10.2805,0.204957,0.0510893,0.0132618,0
93000,Marcetia_formosa,NA,28.1884,0.281351,0.0183704,0.711759,0
93000,Acisanthera_uniflora,NA,27.3226,0.450225,-0.110582,1.47058,0
94000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.107975,0.0321307,0.00341154,0
94000,Marcetia_grandiflora,Marcetia_latifolia,13.0238,0.76613,0.0108981,0.503694,0
95000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.106594,0.0469619,0.0291334,0
95000,Marcetia_grandiflora,Comolia_sertularia,11.1276,0.469977,-0.00881836,0.000902297,0
96000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.112012,0.0321319,0.0395332,0
96000,Marcetia_grandiflora,Marcetia_latifolia,20.896,0.624582,-0.0238437,0.00487442,0
96000,Comolia_coriacea,Comolia_montana,27.0047,1.11109,-0.0135058,1.33568,0
97000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.155765,0.00615791,0.0255386,0
97000,Marcetia_grandiflora,Marcetia_ericoides,23.0503,0.51996,-0.00671211,0.0832207,0
97000,Acisanthera_genliseoides,Acisanthera_crassipes,25.2919,0.426235,-0.0072794,0.313301,0
98000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.186733,0.00777054,0.0674866,0
98000,Comolia_vernicosa,NA,28.2979,1.17341,-0.0159512,0.914036,0
99000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.16191,0.0154038,0.108713,0
100000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.114732,0.0272067,0.00265609,0
101000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.12342,0.0224777,0.024592,0
101000,Marcetia_grandiflora,Marcetia_latifolia,18.13,0.658678,0.0352476,0.372525,0
101000,Comolia_coriacea,Comolia_montana,25.3356,0.978627,0.00127136,1.22119,0
102000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.191885,0.00698579,0.063479,0
102000,Marcetia_grandiflora,Marcetia_latifolia,18.1991,0.567844,0.0332333,0.221793,0
102000,Acisanthera_alsinaefolia,Acisanthera_variabilis,23.3436,1.13599,0.000893521,0.538408,0
103000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.211089,-0.0128538,0.00564907,0
103000,Marcetia_grandiflora,Marcetia_latifolia,19.4428,0.360821,0.0457483,0.0371709,0
103000,Marcetia_grandiflora,Marcetia_latifolia,19.0723,0.402758,0.0437401,0.445256,0
104000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.172658,0.087449,0.174465,0
105000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.185941,-0.00452463,0.100609,0
105000,Marcetia_grandiflora,Comolia_sertularia,11.4775,0.31246,0.0423305,0.18768,0
106000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.141243,0.0134357,0.0452407,0
106000,Marcetia_grandiflora,Marcetia_latifolia,21.8553,0.567671,-0.0347126,0.0100185,0
107000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.0973276,0.1084,0.0851928,0
107000,Marcetia_grandiflora,Comolia_sertularia,11.5335,0.450226,0.0021026,0.133127,0
107000,Appendicularia_thymifolia,Ernestia_pullei,23.8994,0.631271,-0.0247444,0.275915,0
108000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.0888383,0.0504767,0.0196144,0
108000,Marcetia_grandiflora,Marcetia_latifolia,19.96,0.66539,-0.045151,0.0449031,0
109000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.164627,0.0176347,0.0949552,0
109000,Marcetia_grandiflora,Marcetia_latifolia,21.8028,0.835577,-0.0356064,0.228468,0
110000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.105881,0.0347418,0.0228684,0
110000,Marcetia_grandiflora,Marcetia_latifolia,20.7426,0.750964,0.0270199,0.262637,0
110000,Acisanthera_alsinaefolia,Acisanthera_genliseoides,8.46601,1.48842,-0.0491601,0.802718,0
110000,Comolia_smithii,Comolia_microphylla,25.9382,0.438999,-0.0220279,0.154405,0
111000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.127687,0.0132717,0.00968474,0
111000,Marcetia_grandiflora,Marcetia_latifolia,22.7094,0.555302,-0.00896394,0.187754,0
111000,Ernestia_cordifolia,NA,27.3606,1.38086,0.0356956,0.389149,0
112000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.105745,0.0570736,0.0248205,0
112000,Marcetia_grandiflora,Marcetia_ericoides,22.9337,0.584931,-0.0146521,0.20597,0
113000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.237839,0.00251795,0.160198,0
113000,Marcetia_grandiflora,Marcetia_latifolia,19.1802,0.628464,0.00388685,0.107383,0
113000,Acisanthera_alsinaefolia,Acisanthera_variabilis,19.5316,1.43399,-0.0475755,1.32126,0
114000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.131874,0.0130614,0.0395638,0
114000,Marcetia_grandiflora,Comolia_sertularia,11.9031,0.868998,-0.0229269,0.424419,0
115000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.133662,0.0425521,0.0716268,0
115000,Marcetia_grandiflora,Marcetia_latifolia,22.5965,0.686378,-0.0055572,0.425603,0
116000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.142287,0.0086025,0.0185279,0
116000,Marcetia_grandiflora,Marcetia_latifolia,18.5919,0.582604,-0.0224003,0.00199963,0
117000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.156358,0.00629651,0.0646525,0
117000,Marcetia_grandiflora,Marcetia_latifolia,17.4487,0.519426,0.0540403,0.507867,0
118000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.14904,0.0209039,0.0824023,0
118000,Marcetia_grandiflora,Marcetia_latifolia,18.1364,0.923199,-0.0104788,0.414557,0
118000,Ernestia_glandulosa,NA,25.2883,0.176738,0.0141458,0.865893,0
119000,Marcetia_grandiflora,Comolia_lythrarioides,0,0.140639,0.00876613,0.0540557,0
