generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
33000,Pseudiris_speciosa,NA,10.4724,0.628345,0.157553,0.322167,0
34000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.266724,0.168364,0.091317,0
34000,Neomarica_northiana,Neomarica_eburnea,9.2093,2.18803,0.0798612,0.0948654,0
35000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.346479,0.0961954,0.0818303,0
36000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.431713,0.0229718,0.0797775,0
37000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.458282,0.148087,0.433722,0
38000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.332612,0.0788075,0.178121,0
39000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.241402,0.122715,0.121043,0
40000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.377338,0.0592174,0.246198,0
41000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.271501,0.110177,0.16799,0
42000,Pseudotrimezia_planifolia,Neomarica_northiana,0,1.24394,-0.0661707,0.550636,0
43000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.323938,0.0438623,0.0424598,0
44000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.641277,0.0749878,0.709115,0
45000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.262289,0.143094,0.0940179,0
45000,Neomarica_northiana,Neomarica_glauca,7.93747,2.65122,-0.174062,0.327529,0
46000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.188232,0.227205,0.0986261,0
46000,Trimezia_steyermarkii,NA,10.8123,0.705789,-0.0831874,1.0307,0
46000,Neomarica_imbricata,Neomarica_sp1,8.98456,0.767732,-0.30488,0.0823079,0
46000,Neomarica_northiana,Neomarica_glauca,7.72252,3.75389,-0.128922,1.54915,0
47000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.81674,-0.0548772,0.112594,0
47000,Pseudiris_speciosa,NA,7.58655,0.140063,0.226971,1.26069,0
47000,Neomarica_northiana,Neomarica_eburnea,9.6073,1.05582,0.0452653,0.0129938,0
48000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.282834,0.087728,0.00198774,0
48000,Neomarica_northiana,Neomarica_altivalis,9.67539,2.06159,0.0496777,0.165597,0
49000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.289549,0.141428,0.216966,0
50000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.303676,0.116539,0.0170323,0
51000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.232782,0.237104,0.0963374,0
51000,Neomarica_northiana,Neomarica_altivalis,9.8952,3.74747,-0.105906,2.83969,0
52000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.201256,0.158438,0.0438369,0
52000,Trimezia_spathata,NA,10.6926,4.33345,0.0790577,0.327686,0
52000,Neomarica_northiana,Neomarica_unca,8.8722,3.08597,-0.128978,0.560331,0
53000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.565561,-0.0188338,0.0249597,0
53000,Trimezia_brevicaulis,Pseudiris_speciosa,1.57949,1.40116,-0.160745,0.480819,0
53000,Neomarica_northiana,Neomarica_unca,8.9072,1.5975,-0.00018346,0.640952,0
54000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.419896,-0.0011322,0.100749,0
54000,Neomarica_northiana,Neomarica_eburnea,9.51622,3.07514,-0.164884,0.994239,0
55000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.319397,0.100131,0.0639509,0
55000,Trimezia_campanula,NA,5.98079,1.40158,-0.149731,0.651111,0
56000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.316997,0.0956564,0.073819,0
57000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.470291,0.0414222,0.13712,0
58000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.319291,0.115862,0.137063,0
59000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.433514,0.0271397,0.236602,0
60000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.78164,-0.0319416,0.161919,0
60000,Pseudotrimezia_truncata,NA,10.3782,0.595421,-0.0294388,0.0220971,0
60000,Pseudiris_speciosa,NA,6.89032,0.392843,-0.212749,0.448217,0
61000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.716189,-0.0198055,0.212953,0
61000,Neomarica_glauca,Neomarica_involuta,9.12203,1.94028,-0.158887,0.910388,0
62000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.507516,0.0331642,0.241556,0
63000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.5755,0.0552508,0.455835,0
64000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.601474,-0.0139647,0.131944,0
64000,Trimezia_aff_sincorana,Trimezia_sincorana,8.7456,0.564864,0.135422,0.9048,0
64000,Neomarica_northiana,Neomarica_eburnea,9.26427,1.62941,0.124107,0.417807,0
65000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.385524,0.0964223,0.12334,0
65000,Trimezia_aff_sincorana,NA,8.96773,0.325439,-0.101197,0.319018,0
65000,Pseudiris_speciosa,NA,8.91527,1.28563,0.00089559,1.57012,0
65000,Pseudiris_speciosa,NA,10.0123,0.0287598,0.145235,0.159252,0
66000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.350657,0.018143,0.0190807,0
66000,Neomarica_northiana,Neomarica_glauca,7.72851,3.26004,-0.109492,2.06673,0
67000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.35298,0.106083,0.117437,0
67000,Pseudotrimezia_planifolia,Pseudotrimezia_nana,7.68054,0.703151,0.0154265,0.130242,0
67000,Neomarica_glauca,Neomarica_involuta,8.45949,1.34778,0.0132305,0.323492,0
67000,Neomarica_rigida,NA,8.94688,0.0790791,0.0661192,0.418142,0
67000,Neomarica_northiana,Neomarica_rigida,5.69209,0.806548,0.111718,0.152145,0
68000,Pseudotrimezia_planifolia,Neomarica_northiana,0,1.01172,-0.132647,0.324471,0
68000,Pseudotrimezia_planifolia,Pseudotrimezia_sp1,6.24719,0.885648,-0.0995953,0.0034547,0
68000,Neomarica_northiana,Neomarica_rigida,4.72302,0.981605,0.0624161,0.534495,0
69000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.691599,-0.120821,0.119392,0
69000,Pseudotrimezia_planifolia,Deluciris_rupestris,5.35877,1.06371,-0.204468,0.0575597,0
69000,Pseudiris_speciosa,NA,9.53715,0.719275,-0.0261981,3.68863,0
69000,Neomarica_northiana,Neomarica_unca,8.95091,1.04052,-0.0586069,0.0976746,0
70000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.86631,-0.0755999,0.239467,0
70000,Neomarica_glauca,Neomarica_involuta,8.53342,0.845108,0.0493462,0.28622,0
70000,Neomarica_northiana,Neomarica_eburnea,9.5678,2.65164,0.167734,0.771528,0
71000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.307387,-0.0221136,0.0689807,0
71000,Neomarica_northiana,Neomarica_rigida,6.11062,0.654469,0.151633,0.274439,0
72000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.334821,0.0612577,0.00489065,0
73000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.553939,-0.0478538,0.121853,0
73000,Neomarica_northiana,Neomarica_glauca,7.83062,2.7579,0.015454,2.17007,0
74000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.642306,0.00626971,0.476215,0
75000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.334248,0.167613,0.297571,0
76000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.632512,0.0113475,0.51384,0
76000,Neomarica_speciosa,NA,7.81368,0.411953,-0.042726,0.275906,0
77000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.404409,0.0125364,0.0282524,0
77000,Trimezia_spathata,NA,9.80303,0.117502,0.0679595,0.302195,0
78000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.865023,-0.0458762,0.196424,0
79000,Pseudotrimezia_planifolia,Neomarica_northiana,0,1.72112,-0.0704612,0.89139,0
80000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.908285,-0.0409942,0.278451,0
81000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.767515,0.0166166,0.55556,0
82000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.544263,0.0128785,0.213679,0
83000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.324535,0.0244199,0.109191,0
84000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.526095,0.0247619,0.327327,0
85000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.256437,0.15075,0.0857061,0
86000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.401962,0.0182801,0.0407578,0
87000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.504228,0.0757517,0.388691,0
88000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.448589,0.0231058,0.283375,0
89000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.598496,0.0271607,0.576846,0
90000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.39652,0.0970064,0.399235,0
91000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.325251,0.144469,0.0828977,0
92000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.39013,0.0489006,0.383406,0
93000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.362199,0.0451102,0.0858101,0
94000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.390473,0.107454,0.135158,0
95000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.415246,0.0176415,0.206551,0
95000,Neomarica_northiana,Neomarica_unca,8.90563,2.38478,0.0172723,0.417112,0
96000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.424829,0.0990209,0.205762,0
97000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.306247,0.0505451,0.174657,0
97000,Neomarica_northiana,Neomarica_unca,8.90563,2.38478,0.0200053,0.417112,0
98000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.392956,0.146724,0.266423,0
99000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.301427,0.246725,0.345979,0
100000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.401148,0.0142439,0.119008,0
101000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.386585,-0.0161671,0.00312761,0
101000,Neomarica_northiana,Neomarica_glauca,6.56884,1.7829,-0.100825,0.450766,0
102000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.454919,-0.0503605,0.0326281,0
102000,Neomarica_northiana,Neomarica_glauca,7.92351,0.960698,0.152693,0.34428,0
103000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.306078,0.0814268,0.0524635,0
104000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.229504,0.0567114,0.063449,0
104000,Neomarica_northiana,Neomarica_eburnea,9.45117,1.21175,-0.0625646,1.00507,0
105000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.329885,0.00923435,0.0676704,0
105000,Neomarica_northiana,Neomarica_glauca,8.01875,1.26761,0.0505826,0.628129,0
106000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.26666,0.129298,0.0875204,0
106000,Neomarica_northiana,Neomarica_glauca,7.33937,3.81681,-0.0855563,2.20005,0
107000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.20495,0.0997539,0.0212619,0
107000,Trimezia_steyermarkii,NA,8.8842,1.17459,-0.102445,0.540587,0
107000,Neomarica_northiana,Neomarica_unca,8.69833,2.7389,-0.0294536,1.02737,0
108000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.30645,0.126281,0.203319,0
108000,Pseudotrimezia_planifolia,Pseudotrimezia_juncifolia_36,8.56623,0.624343,0.10296,0.0677675,0
108000,Pseudotrimezia_sp1,NA,10.3377,0.165403,0.0526085,0.429871,0
108000,Neomarica_mauroi,NA,10.574,3.57745,0.122636,0.548591,0
109000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.30154,0.0850741,0.0235077,0
110000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.457913,0.0374628,0.0794461,0
111000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.426316,0.0317896,0.190902,0
111000,Deluciris_rupestris,Deluciris_violacea,7.75884,0.635901,-0.143892,0.246661,0
112000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.344922,0.0587605,0.183934,0
113000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.411364,0.0815609,0.272518,0
114000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.712097,-0.0763046,0.0811496,0
114000,Neomarica_northiana,Neomarica_glauca,7.83945,1.59294,-0.0968301,0.639085,0
115000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.344159,0.0701565,0.182736,0
116000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.223046,0.165794,0.07287,0
116000,Neomarica_northiana,Neomarica_glauca,7.64393,1.80412,-0.0640064,0.296721,0
117000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.257131,0.00769161,0.0179368,0
117000,Neomarica_northiana,Neomarica_eburnea,9.18047,2.91966,-0.195765,1.39806,0
118000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.484963,-0.014616,0.0127679,0
118000,Neomarica_northiana,Neomarica_eburnea,9.5983,3.00778,0.0477808,1.2581,0
119000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.525755,-0.0649533,0.0122247,0
119000,Trimezia_caulosa,NA,10.8639,6.20043,0.0788496,2.02751,0
119000,Neomarica_northiana,Neomarica_glauca,7.60692,1.07363,0.0814984,1.03861,0
120000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.519575,-0.0377302,0.0282027,0
120000,Neomarica_northiana,Neomarica_glauca,7.74776,2.20552,-0.0603914,1.77488,0
121000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.472801,-0.00393815,0.168874,0
121000,Neomarica_northiana,Neomarica_glauca,7.00133,1.32944,0.0861021,0.407317,0
121000,Neomarica_imbricata,Neomarica_sp1,10.6657,0.983983,-0.139036,0.614222,0
122000,Pseudotrimezia_planifolia,Neomarica_northiana,0,1.33475,-0.025125,0.865043,0
122000,Neomarica_northiana,Neomarica_glauca,8.05854,1.46368,-0.0181308,0.363437,0
123000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.388543,0.124522,0.221278,0
124000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.38912,0.0572605,0.186235,0
125000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.238566,0.17506,0.208551,0
126000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.315828,0.114735,0.0397138,0
126000,Pseudiris_speciosa,NA,5.8378,0.159615,0.0387767,0.709625,0
127000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.561424,0.0443797,0.560106,0
128000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.374957,0.18653,0.413428,0
129000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.446946,0.103612,0.505922,0
130000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.067009,0.0229999,0.0186893,0
130000,Pseudotrimezia_planifolia,Deluciris_rupestris,5.2025,0.884025,-0.068827,0.00520565,0
130000,Neomarica_northiana,Neomarica_imbricata,3.02032,0.864994,0.247471,0.883068,0
131000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.255426,0.0735854,0.0065778,0
131000,Neomarica_northiana,Neomarica_rigida,5.80816,1.57834,0.093315,1.19662,0
132000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.146449,0.198335,0.0414383,0
132000,Neomarica_northiana,Neomarica_glauca,6.61901,2.11337,-0.0728368,0.497411,0
133000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.176715,0.160286,0.00511787,0
133000,Neomarica_northiana,Neomarica_rigida,6.1161,0.545585,0.0494165,0.0526967,0
134000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.174812,0.11943,0.0405684,0
134000,Neomarica_northiana,Neomarica_glauca,7.6654,1.38787,0.0157429,0.445107,0
135000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.536372,-0.022752,0.220223,0
135000,Neomarica_northiana,Neomarica_glauca,7.72608,1.6923,-0.0258348,0.824372,0
136000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.946024,-0.0902674,0.234071,0
136000,Neomarica_northiana,Neomarica_imbricata,1.77505,0.954486,0.098746,1.40479,0
137000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.645874,-0.0417014,0.20892,0
137000,Neomarica_northiana,Neomarica_rigida,4.50518,0.758955,0.0682661,0.483983,0
138000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.232896,0.226522,0.193325,0
138000,Neomarica_northiana,Neomarica_glauca,6.99011,1.25931,0.0302641,0.6525,0
138000,Neomarica_rigida,NA,6.6567,0.769029,-0.0419193,0.137998,0
139000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.258096,0.0632144,0.0327117,0
139000,Neomarica_northiana,Neomarica_glauca,7.95053,0.86713,0.121003,0.0563544,0
140000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.312614,0.138776,0.108346,0
140000,Neomarica_imbricata,Neomarica_sp1,9.82861,1.4941,0.102695,0.0349581,0
141000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.411043,0.0826291,0.225415,0
141000,Pseudiris_speciosa,NA,6.79069,0.298809,0.00362881,1.0204,0
142000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.339875,0.0575635,0.0630419,0
143000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.432653,0.138343,0.467224,0
143000,Pseudiris_speciosa,NA,7.20069,0.380972,-0.0825734,0.693768,0
144000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.429836,0.0314058,0.170217,0
145000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.963405,-0.0190721,0.587695,0
146000,Pseudotrimezia_planifolia,Neomarica_northiana,0,1.61022,-0.0547705,0.938302,0
147000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.33146,0.104233,0.134638,0
148000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.358836,0.0450559,0.113881,0
149000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.340964,0.0383641,0.146772,0
150000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.310191,0.101625,0.154681,0
151000,Pseudotrimezia_planifolia,Neomarica_northiana,0,1.23768,-0.00959879,0.991376,0
152000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.622725,-0.0526223,0.0300912,0
153000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.619602,0.0184239,0.629716,0
154000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.231162,0.0721878,0.143225,0
154000,Neomarica_northiana,Neomarica_imbricata,3.75398,1.11306,0.0347987,0.786099,0
155000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.388121,0.12312,0.290695,0
156000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.562739,0.0259537,0.298417,0
156000,Pseudiris_speciosa,NA,9.01593,0.164745,0.198889,0.31188,0
157000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.736154,-0.029091,0.333072,0
158000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.353487,0.168194,0.246771,0
159000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.43251,0.0276406,0.115582,0
160000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.684184,0.0326841,0.531893,0
161000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.440092,0.134803,0.485396,0
162000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.625079,-0.000957739,0.332728,0
163000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.760851,-0.0416122,0.353824,0
163000,Neomarica_northiana,Neomarica_rigida,6.11059,1.46393,0.0344983,0.396502,0
164000,Pseudotrimezia_planifolia,Neomarica_northiana,0,1.33081,-0.0867255,0.441374,0
164000,Neomarica_northiana,Neomarica_glauca,7.0116,1.47926,0.119753,1.20312,0
165000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.905161,-0.070051,0.306365,0
165000,Neomarica_northiana,Neomarica_glauca,6.52723,1.72948,-0.0253894,0.815318,0
166000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.404349,-0.0224612,0.117855,0
166000,Neomarica_northiana,Neomarica_glauca,7.40694,2.67924,-0.161174,0.595519,0
167000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.419894,0.0654049,0.234004,0
168000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.524616,0.00673541,0.202026,0
169000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.317334,0.0204665,0.0388184,0
169000,Neomarica_northiana,Neomarica_unca,8.45047,1.87521,-0.00684806,0.755805,0
170000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.235565,0.15393,0.075041,0
170000,Neomarica_northiana,Neomarica_altivalis,9.8571,2.05344,1.81247e-05,0.336784,0
171000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.497427,0.00916053,0.170489,0
172000,Pseudotrimezia_planifolia,Neomarica_northiana,0,0.311554,0.125122,0.0422231,0
